"HyperLynx Oscilloscope .CSV file"

"Design file: IFA_ESP32.HYP         Designer: Joshua Anthony"
"Created on: 08 March 2025   Time: 09:25:40"
"Created by: HyperLynx VX2.10 build 19246144"
"Comment: "
"Probe 1: U2.1 (at pin)"
"Probe 2: ANT1.1 (at pin)"
"Probe 3: C16.2 (at pin)"
"Probe 4: C18.2 (at pin)"
"Probe 5: L3.1 (at pin)"
"Probe 6: L3.2 (at pin)"
"","Time","Probe V V [U2.1 (at pin)]","Probe V V [ANT1.1 (at pin)]","Probe V V [C16.2 (at pin)]","Probe V V [C18.2 (at pin)]","Probe V V [L3.1 (at pin)]","Probe V V [L3.2 (at pin)]"
""," 611.0703765e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 612.0480833e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 613.0257901e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 614.0035680e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 614.9812748e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 615.9589816e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 616.9366884e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 617.9143952e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 618.8921020e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 619.8698088e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 620.8475156e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 621.8252224e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 622.8029292e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 623.7806360e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 624.7583428e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 625.7361207e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 626.7138275e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 627.6915343e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 628.6692411e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 629.6469479e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 630.6246547e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 631.6023615e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 632.5800683e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 633.5577751e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 634.5354819e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 635.5131887e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 636.4908955e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 637.4686734e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 638.4463802e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 639.4240870e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 640.4017938e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 641.3795006e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 642.3572074e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 643.3349142e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 644.3126210e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 645.2903278e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 646.2680346e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 647.2457414e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 648.2234483e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 649.2012261e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 650.1789329e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 651.1566397e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 652.1343465e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 653.1120533e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 654.0897601e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 655.0674669e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 656.0451737e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 657.0228805e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 658.0005874e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 658.9782942e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 659.9560010e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 660.9337788e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 661.9114856e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 662.8891924e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 663.8668992e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 664.8446060e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 665.8223128e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 666.8000196e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 667.7777264e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 668.7554333e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 669.7331401e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 670.7108469e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 671.6885537e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 672.6662605e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 673.6440383e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 674.6217451e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 675.5994519e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 676.5771587e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 677.5548655e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 678.5325724e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 679.5102792e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 680.4879860e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 681.4656928e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 682.4433996e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 683.4211064e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 684.3988132e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 685.3765910e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 686.3542978e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 687.3320046e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 688.3097114e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 689.2874183e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 690.2651251e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 691.2428319e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 692.2205387e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 693.1982455e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 694.1759523e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 695.1536591e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 696.1313659e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 697.1091437e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 698.0868505e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 699.0645574e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 700.0422642e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 701.0199710e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 701.9976778e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 702.9753846e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 703.9530914e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 704.9307982e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 705.9085050e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 706.8862118e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 707.8639186e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 708.8416965e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 709.8194033e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 710.7971101e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 711.7748169e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 712.7525237e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 713.7302305e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 714.7079373e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 715.6856441e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 716.6633509e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 717.6410577e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 718.6187645e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 719.5964713e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 720.5742492e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 721.5519560e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 722.5296628e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 723.5073696e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 724.4850764e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 725.4627832e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 726.4404900e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 727.4181968e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 728.3959036e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 729.3736104e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 730.3513172e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 731.3290240e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 732.3068019e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 733.2845087e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 734.2622155e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 735.2399223e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 736.2176291e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 737.1953359e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 738.1730427e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 739.1507495e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 740.1284563e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 741.1061631e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 742.0838699e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 743.0615767e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 744.0392835e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 745.0170614e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 745.9947682e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 746.9724750e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 747.9501818e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 748.9278886e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 749.9055954e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 750.8833022e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 751.8610090e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 752.8387158e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 753.8164226e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 754.7941294e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 755.7718362e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 756.7496141e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 757.7273209e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 758.7050277e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 759.6827345e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 760.6604413e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 761.6381481e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 762.6158549e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 763.5935617e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 764.5712685e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 765.5489753e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 766.5266821e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 767.5043889e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 768.4821668e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 769.4598736e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 770.4375804e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 771.4152872e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 772.3929940e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 773.3707008e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 774.3484076e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 775.3261144e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 776.3038212e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 777.2815280e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 778.2592348e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 779.2369416e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 780.2147195e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 781.1924263e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 782.1701331e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 783.1478399e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 784.1255467e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 785.1032535e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 786.0809603e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 787.0586671e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 788.0363739e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 789.0140807e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 789.9917875e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 790.9694943e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 791.9472722e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 792.9249790e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 793.9026858e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 794.8803926e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 795.8580994e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 796.8358062e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 797.8135130e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 798.7912198e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 799.7689266e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 800.7466334e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 801.7243402e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 802.7020471e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 803.6797539e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 804.6575317e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 805.6352385e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 806.6129453e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 807.5906521e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 808.5683589e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 809.5460657e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 810.5237725e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 811.5014793e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 812.4791862e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 813.4568930e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 814.4345998e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 815.4123066e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 816.3900844e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 817.3677912e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 818.3454980e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 819.3232048e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 820.3009116e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 821.2786184e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 822.2563253e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 823.2340321e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 824.2117389e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 825.1894457e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 826.1671525e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 827.1448593e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 828.1226371e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 829.1003439e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 830.0780507e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 831.0557575e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 832.0334643e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 833.0111712e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 833.9888780e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 834.9665848e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 835.9442916e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 836.9219984e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 837.8997052e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 838.8774120e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 839.8551898e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 840.8328966e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 841.8106034e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 842.7883103e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 843.7660171e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 844.7437239e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 845.7214307e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 846.6991375e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 847.6768443e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 848.6545511e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 849.6322579e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 850.6099647e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 851.5877425e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 852.5654493e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 853.5431562e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 854.5208630e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 855.4985698e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 856.4762766e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 857.4539834e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 858.4316902e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 859.4093970e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 860.3871038e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 861.3648106e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 862.3425174e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 863.3202953e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 864.2980021e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 865.2757089e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 866.2534157e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 867.2311225e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 868.2088293e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 869.1865361e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 870.1642429e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 871.1419497e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 872.1196565e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 873.0973633e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 874.0750701e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 875.0527769e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 876.0305548e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 877.0082616e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 877.9859684e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 878.9636752e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 879.9413820e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 880.9190888e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 881.8967956e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 882.8745024e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 883.8522092e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 884.8299160e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 885.8076228e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 886.7853296e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 887.7631075e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 888.7408143e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 889.7185211e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 890.6962279e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 891.6739347e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 892.6516415e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 893.6293483e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 894.6070551e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 895.5847619e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 896.5624687e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 897.5401755e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 898.5178823e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
""," 899.4956602e-10","5.000001","9.999903e-09","5.000001","5.000001","5.000001","5.000001"
